record_id,canonical_title,system_alias,publication_status,venue,official_url,arxiv_id,doi,last_verified_date,note,citation_key,new__present,new__citation_key,new__title,new__authors,new__year,new__publication_status,new__venue_or_source,new__publisher,new__doi,new__arxiv_id,new__official_url,new__selected_source_id,new__selected_source_record_id,new__selection_basis,new__metadata_status
CP054,LLM-guided initial seed selection for black-box IoT fuzzing to enhance vulnerability detection,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-3315-9143-4,NA,10.1109/ComComAp68359.2025.11353192,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=LLMGuidedInitialSeed2025; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/11353192/,,no,,,,,,,,,,,,,,
CP055,Poster: boosting inter-procedural vulnerability detection via retrieval-augmented generation,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-3315-4901-5,NA,10.1109/ICPADS67057.2025.11323228,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=PosterBoostingInterProcedural2025; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/11323228/,,no,,,,,,,,,,,,,,
CP056,The impact of prompt language and representation on LLM reasoning: a multilingual empirical study,NA,verified_by_zotero,journalArticle,https://ieeexplore.ieee.org/abstract/document/11318327,NA,10.1109/ACCESS.2025.3649535,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=ImpactPromptLanguage2025; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/11318327/,,no,,,,,,,,,,,,,,
CP057,A comprehensive assessment of OpenAI’s large language models for detecting vulnerabilities in source code,NA,verified_by_zotero,journalArticle,https://www.sciencedirect.com/science/article/pii/S1877050926001080,NA,10.1016/j.procs.2026.01.107,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=ComprehensiveAssessmentOpenAIs2026; risk=publisher_landing_recorded; zotero_url=https://linkinghub.elsevier.com/retrieve/pii/S1877050926001080,,no,,,,,,,,,,,,,,
CP058,Adaptive hierarchical evaluation of LLMs and SAST tools for CWE prediction in python,NA,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2601.01320,2601.01320,10.48550/ARXIV.2601.01320,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=AdaptiveHierarchicalEvaluation2026; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2601.01320,,no,,,,,,,,,,,,,,
CP059,Source code vulnerability detection based on deep learning: a review,NA,published_or_indexed_from_local_metadata,journalArticle,https://link.springer.com/article/10.1186/s42400-025-00518-7,NA,10.1186/s42400-025-00518-7,2026-05-30,bib_match=su2026sourceVulnerabilityReview; metadata_source=local_bibtex; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=SourceCodeVulnerability2026; risk=publisher_landing_recorded; zotero_url=https://link.springer.com/10.1186/s42400-025-00518-7,,no,,,,,,,,,,,,,,
CP060,Automating fuzz driver generation for deep learning libraries with large language models,NA,verified_by_zotero,journalArticle,https://link.springer.com/article/10.1186/s42400-025-00532-9,NA,10.1186/s42400-025-00532-9,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=AutomatingFuzzDriver2026; risk=publisher_landing_recorded; zotero_url=https://link.springer.com/10.1186/s42400-025-00532-9,,no,,,,,,,,,,,,,,
CP061,All you need is a fuzzing brain: an LLM-powered system for automated vulnerability detection and patching,FuzzingBrain,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2509.07225,2509.07225,10.48550/ARXIV.2509.07225,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=AllYouNeed2025; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2509.07225,sheng2025fuzzingbrain,no,,,,,,,,,,,,,,
CP062,LLM-powered silent bug fuzzing in deep learning libraries via versatile and controlled bug transfer,NA,verified_by_zotero,conferencePaper,https://doi.org/10.1145/3798258,NA,10.1145/3798258,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=LLMPoweredSilentBug2025; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3798258,,no,,,,,,,,,,,,,,
CP063,Hybrid fuzzing with LLM-guided input mutation and semantic feedback,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-3315-9628-6,NA,10.1109/CARS67163.2025.11337923,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=HybridFuzzingLLMGuided2025; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/11337923/,,no,,,,,,,,,,,,,,
CP064,ChatHTTPFuzz: large language model-assisted IoT HTTP fuzzing,NA,verified_by_zotero,journalArticle,https://doi.org/10.1007/s13042-024-02527-3,NA,10.1007/s13042-024-02527-3,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=ChatHTTPFuzzLargeLanguage2025; risk=publisher_landing_recorded; zotero_url=https://link.springer.com/10.1007/s13042-024-02527-3,,no,,,,,,,,,,,,,,
CP065,Intelligent test case generation method for fuzzing IoT protocols based on LLM,NA,verified_by_zotero,journalArticle,https://doi.org/10.1007/s10515-025-00557-x,NA,10.1007/s10515-025-00557-x,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=IntelligentTestCase2025; risk=publisher_landing_recorded; zotero_url=https://link.springer.com/10.1007/s10515-025-00557-x,,no,,,,,,,,,,,,,,
CP066,Mut4All: fuzzing compilers via LLM-synthesized mutators learned from bug reports,Mut4All,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2507.19275,2507.19275,10.48550/ARXIV.2507.19275,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=Mut4AllFuzzingCompilers2026; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2507.19275,mut4all2025,no,,,,,,,,,,,,,,
CP067,FuzzCoder: code large language model-based fuzz testing for industrial IoT programs,NA,verified_by_zotero,journalArticle,https://doi.org/10.1109/JIOT.2025.3577602,NA,10.1109/JIOT.2025.3577602,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=FuzzCoderCodeLarge2025; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/11028927/,,no,,,,,,,,,,,,,,
CP068,LLAMA: multi-feedback smart contract fuzzing framework with LLM-guided seed generation,LLAMA,verified_by_zotero,journalArticle,https://doi.org/10.1109/TIFS.2026.3666859,NA,10.1109/TIFS.2026.3666859,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=LLAMAMultiFeedbackSmart2026; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/11406199/,gai2026llama,no,,,,,,,,,,,,,,
CP069,SDLLMFuzz: dynamic-static LLM-assisted greybox fuzzing for structured input programs,NA,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2604.17750,2604.17750,10.48550/ARXIV.2604.17750,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=SDLLMFuzzDynamicstaticLLMassisted2026; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2604.17750,,no,,,,,,,,,,,,,,
CP070,When software security meets large language models: a survey,NA,published_or_indexed_from_local_metadata,journalArticle,https://doi.org/10.1109/JAS.2024.124971,NA,10.1109/JAS.2024.124971,2026-05-30,bib_match=zhu2025softwareSecurityLLM; metadata_source=local_bibtex; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=WhenSoftwareSecurity2025; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10846956/,,no,,,,,,,,,,,,,,
CP071,ProtocolGuard: detecting protocol non-compliance bugs via LLM-guided static analysis and dynamic verification,ProtocolGuard,verified_by_zotero,journalArticle,https://doi.org/10.14722/ndss.2026.240521,NA,10.14722/ndss.2026.240521,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=ProtocolGuardDetectingProtocol2026; risk=publisher_landing_recorded; zotero_url=https://www.ndss-symposium.org/wp-content/uploads/2026-f521-paper.pdf,protocolguard2026,no,,,,,,,,,,,,,,
CP072,BSFuzzer: context-aware semantic fuzzing for BLE logic flaw detection,BSFuzzer,verified_by_zotero,journalArticle,https://doi.org/10.14722/ndss.2026.240094,NA,10.14722/ndss.2026.240094,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=BSFuzzerContextAwareSemantic2026; risk=publisher_landing_recorded; zotero_url=https://www.ndss-symposium.org/wp-content/uploads/2026-f94-paper.pdf,yang2026bsfuzzer,no,,,,,,,,,,,,,,
CP073,Building a secure agentic AI application leveraging google's A2A protocol,NA,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2504.16902,2504.16902,10.1109/ACSACW69556.2025.00043,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=narajalaBuildingSecureAgentic2025; risk=publisher_landing_recorded|published_doi_with_arxiv_url_check_version; zotero_url=https://ieeexplore.ieee.org/document/11418008/,,no,,,,,,,,,,,,,,
CP074,RFCAUDIT: AI agent for auditing protocol implementations against RFC specifications,RFCAUDIT,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2506.00714,2506.00714,10.1109/ASE63991.2025.00105,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=zhengRFCAuditAIAgent2025; risk=publisher_landing_recorded|published_doi_with_arxiv_url_check_version; zotero_url=https://ieeexplore.ieee.org/document/11334718/,,no,,,,,,,,,,,,,,
CP075,VulAgent: a hypothesis validation-based multi-agent system for software vulnerability detection,VulAgent,arXiv preprint,CoRR/arXiv,https://arxiv.org/abs/2509.11523,2509.11523,10.48550/arXiv.2509.11523,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; doi_supplemental: official_arxiv_doi_from_dblp_or_arxiv; DBLP/arXiv metadata confirms arXiv DOI; keep as preprint unless peer-reviewed venue appears.,wang2025vulagent,no,,,,,,,,,,,,,,
CP076,MALF: a multi-agent LLM framework for intelligent fuzzing of industrial control protocols,MALF,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2510.02694,2510.02694,10.48550/ARXIV.2510.02694,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=MALFMultiAgentLLM2025; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2510.02694,malf2025,no,,,,,,,,,,,,,,
CP077,NeTestLLM: automated network protocol testing with LLM agents,NeTestLLM,arXiv preprint,CoRR/arXiv,https://arxiv.org/abs/2510.13248,2510.13248,10.48550/arXiv.2510.13248,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; doi_supplemental: official_arxiv_doi_from_arxiv_url; arXiv DOI inferred from arXiv ID; spot-check arXiv page before final release.,netestllm2025,no,,,,,,,,,,,,,,
CP078,PBFuzz: agentic directed fuzzing for PoV generation,PBFuzz,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2512.04611,2512.04611,10.48550/ARXIV.2512.04611,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=PBFuzzAgenticDirected2025; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2512.04611,zeng2025pbfuzz,no,,,,,,,,,,,,,,
CP079,VulnLLM-R: specialized reasoning LLM with agent scaffold for vulnerability detection,NA,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2512.07533,2512.07533,10.48550/ARXIV.2512.07533,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=VulnLLMRSpecializedReasoning2025; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2512.07533,,no,,,,,,,,,,,,,,
