record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
U39,U39,Multi-Agent End-to-End Vulnerability Management for Mitigating Recurring Vulnerabilities,primary system shape,candidate-analysis system,long-horizon pentest and CRS agent,"reproduction-, validation-, and repair-centered agent",third_party_external_rereview,"论文将主要系统任务表述为“ABLE III: The Final Vulnerability Repair Results ofMA VM and baselines Approach TPC/TP Accuracy MA VM 51/68 (75.0%) 57.3% ReDeBug + Hash + FVF + PPatHF 47/78 (60.3%) 15.8% ReDeBug + Hash + FVF + GPT-4o 36/78 (46.2%) 12.1% ReDeBug + Hash + FVF + Mystique 46/78 (59.0%) 15.5% ReDeBug + Hash + GPT-4o + PPatHF 49/81 (60.5%) 25.4% ReDeBug + Hash + GPT-4o + GPT-4o 37/81 (45.7%) 19.2% ReDeBug + Hash + GPT-4o + Mystique 48/81 (59.3%) 24”。按主任务及主要评价对象，agent 控制的中心落在 reproduction-, validation-, and repair-centered agent，而不是由 agent 数量或系统名称推定。",p.9; papers/A039.pdf,no,OY,2026-08-24,U39__primary_shape
U39,U39,Multi-Agent End-to-End Vulnerability Management for Mitigating Recurring Vulnerabilities,principal reported evidence output,controlled task completion,candidate judgment,controlled task completion,third_party_external_rereview,"p.10 报告“Result and Analyses.As shown in Table IV,MA VMachieves the best performance in terms of Precision, F1-score, TPC/TP, and Repair Accuracy. Specifically, in the end-to-end task, MA VMexceedsMA VM-vandMA VM-cin repair accuracy by 7.8% and 39.5%, respectively.”。主要结果以受控任务的成功、修复、解决或完成指标呈现。",p.10; papers/A039.pdf,no,OY,2026-08-24,U39__principal_evidence
U39,U39,Multi-Agent End-to-End Vulnerability Management for Mitigating Recurring Vulnerabilities,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U40,U40,VulnResolver: A Hybrid Agent Framework for LLM-Based Automated Vulnerability Issue Resolution,lifecycle coverage,candidate analysis;execution observation;patch validation;reproduction and validation,candidate analysis;execution observation;patch validation;reporting and audit;reproduction and validation,candidate analysis; reproduction and validation,third_party_external_rereview,"candidate analysis: p.1“Together, these agents produce structured analyses that enrich the original issue reports, enabling more accurate vulnerability localization and patch generation. Evaluations on the SEC-bench benchmark show that Vul- nResolver resolves 75% of issues on SEC-bench Lite, achieving the best resolution performance.”；reproduction and validation: p.2“Specifi- cally,SPAAgentexplores the vulnerable codebase and proof- of-concept (PoC) executions to hypothesize potential safety properties, instrument the repository with these properties, and verify them through guided PoC re-execution.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.1；p.2; papers/A034.pdf,no,OY,2026-08-24,U40__lifecycle
U40,U40,VulnResolver: A Hybrid Agent Framework for LLM-Based Automated Vulnerability Issue Resolution,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,no qualifying label observed,third_party_external_rereview,"论文描述的相关流程为“In this paper, we propose VulnResolver, an LLM-based framework designed for automated vulnerability issue res- olution.1) Combining agent flexibility with workflow determinism, VulnResolver builds upon an Agentless-style issue resolution workflow [22] while integrating adaptive tool-calling capabilities through specialized agents, resulting in a hybrid agent-based automated issue resolution frame- work.”。全文未定位到可核查的“前序信息或反馈 -> 后续动作改变”链条，故不把多模块并列或普通人工评估计为 cross-stage capability。",p.2; papers/A034.pdf,no,OY,2026-08-24,U40__capability
U40,U40,VulnResolver: A Hybrid Agent Framework for LLM-Based Automated Vulnerability Issue Resolution,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U40,U40,VulnResolver: A Hybrid Agent Framework for LLM-Based Automated Vulnerability Issue Resolution,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U40,U40,VulnResolver: A Hybrid Agent Framework for LLM-Based Automated Vulnerability Issue Resolution,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U41,U41,Multi-Agent Taint Specification Extraction for Vulnerability Detection,lifecycle coverage,candidate analysis;reporting and audit,candidate analysis;reporting and audit,candidate analysis;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U41,U41,Multi-Agent Taint Specification Extraction for Vulnerability Detection,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U41,U41,Multi-Agent Taint Specification Extraction for Vulnerability Detection,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U41,U41,Multi-Agent Taint Specification Extraction for Vulnerability Detection,principal reported evidence output,candidate judgment,candidate judgment,candidate judgment,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U41,U41,Multi-Agent Taint Specification Extraction for Vulnerability Detection,external traceability,author-reported external clue,author-reported external clue,author-reported external clue,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0105,FMS0105,Adaptive Plan-Execute Framework for Smart Contract Security Auditing,lifecycle coverage,candidate analysis;reporting and audit,candidate analysis;reporting and audit,candidate analysis;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0105,FMS0105,Adaptive Plan-Execute Framework for Smart Contract Security Auditing,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction; validation organization / evidence packaging,third_party_external_rereview,"context aggregation / rule extraction: p.11“Within our Execute Phase, each calibration prompt P i v is augmented with information retrieved from a curated knowledge base. This knowledge base includes smart contract databases (e.g., SWC Registry, CWE, CVE), security guidelines (e.g., Ethereum Foundation, ConsenSys Diligence), seminal research papers, technical blogs detailing novel exploits, and community-vetted best practice reposi”；validation organization / evidence packaging: p.11“Retrieve Relevant Documents (Di v): The system queries the VectorDB using Qi v to retrieve the top-k most relevant document snippets Di v = {d1, d2, .”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。",p.11; papers/A059.pdf,no,OY,2026-08-24,FMS0105__capability
