record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
C14,C14,Co-RedTeam: orchestrated security discovery and exploitation with LLM agents,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.","https://arxiv.org/abs/2602.02164 | Paper pp. 1–3 (Abstract and contribution), pp. 4–8 (discovery/exploitation agents, feedback and memory), and pp. 8–13 (Tables 1–3, ablations and conclusion). | excerpt pages 2, 3",no,TR,2026-08-12,C14__capability
C14,C14,Co-RedTeam: orchestrated security discovery and exploitation with LLM agents,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
C14,C14,Co-RedTeam: orchestrated security discovery and exploitation with LLM agents,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
C14,C14,Co-RedTeam: orchestrated security discovery and exploitation with LLM agents,external traceability,no external trace reported,benchmark ground truth / public material,no external trace reported,coder_x_selected,The cited source supports the selected label no external trace reported under the codebook's item-level public-record alignment criterion.,"https://arxiv.org/abs/2602.02164 | Paper pp. 1–3 (Abstract and contribution), pp. 4–8 (discovery/exploitation agents, feedback and memory), and pp. 8–13 (Tables 1–3, ablations and conclusion). | excerpt pages 1",no,TR,2026-08-12,C14__external_traceability
C15,C15,What makes a good LLM agent for real-world penetration testing?,lifecycle coverage,candidate analysis;execution observation;path and input exploration,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation,coder_x_selected,The cited source supports the selected label candidate analysis;path and input exploration;execution observation; only observable workflow actions or outputs were retained.,"https://arxiv.org/abs/2602.17622 | Paper pp. 1–6 (failure analysis), pp. 6–9 (PentestGPTV2 design), and pp. 9–13 (evaluation, strategy case study and deployment). | excerpt pages 1",no,TR,2026-08-12,C15__lifecycle
C15,C15,What makes a good LLM agent for real-world penetration testing?,cross-stage capability,context aggregation / rule extraction;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;long-horizon state management,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;long-horizon state management; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.","https://arxiv.org/abs/2602.17622 | Paper pp. 1–6 (failure analysis), pp. 6–9 (PentestGPTV2 design), and pp. 9–13 (evaluation, strategy case study and deployment). | excerpt pages 1, 2",no,TR,2026-08-12,C15__capability
C15,C15,What makes a good LLM agent for real-world penetration testing?,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
C15,C15,What makes a good LLM agent for real-world penetration testing?,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
C15,C15,What makes a good LLM agent for real-world penetration testing?,external traceability,no external trace reported,benchmark ground truth / public material,no external trace reported,coder_x_selected,The cited source supports the selected label no external trace reported under the codebook's item-level public-record alignment criterion.,"https://arxiv.org/abs/2602.17622 | Paper pp. 1–6 (failure analysis), pp. 6–9 (PentestGPTV2 design), and pp. 9–13 (evaluation, strategy case study and deployment). | excerpt pages 13, 7",no,TR,2026-08-12,C15__external_traceability
C16,C16,Taint-style vulnerability detection and confirmation for node.js packages using LLM agent reasoning,lifecycle coverage,candidate analysis;execution observation;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;reproduction and validation,coder_x_selected,The cited source supports the selected label candidate analysis;execution observation;reproduction and validation; only observable workflow actions or outputs were retained.,"https://arxiv.org/abs/2604.20179 | Paper pp. 1–5 (Abstract and pipeline), pp. 5–8 (system and PoC validation), pp. 8–12 (evaluation), and pp. 10–13 (new-package results/limitations). | excerpt pages 5",no,TR,2026-08-12,C16__lifecycle
C16,C16,Taint-style vulnerability detection and confirmation for node.js packages using LLM agent reasoning,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.","https://arxiv.org/abs/2604.20179 | Paper pp. 1–5 (Abstract and pipeline), pp. 5–8 (system and PoC validation), pp. 8–12 (evaluation), and pp. 10–13 (new-package results/limitations). | excerpt pages 1",no,TR,2026-08-12,C16__capability
C16,C16,Taint-style vulnerability detection and confirmation for node.js packages using LLM agent reasoning,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
C16,C16,Taint-style vulnerability detection and confirmation for node.js packages using LLM agent reasoning,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
C16,C16,Taint-style vulnerability detection and confirmation for node.js packages using LLM agent reasoning,external traceability,no external trace reported,author-reported external clue,no external trace reported,coder_x_selected,The cited source supports the selected label no external trace reported under the codebook's item-level public-record alignment criterion.,"https://arxiv.org/abs/2604.20179 | Paper pp. 1–5 (Abstract and pipeline), pp. 5–8 (system and PoC validation), pp. 8–12 (evaluation), and pp. 10–13 (new-package results/limitations). | excerpt pages 2",no,TR,2026-08-12,C16__external_traceability
